index	name	Abeta+nvoxels	Abeta+stain	Abeta+count	Abeta+fieldfrac	Abeta+volume	Abeta+density	Iba1+nvoxels	Iba1+stain	Iba1+count	Iba1+fieldfrac	Iba1+volume	Iba1+density	coloc+object_id_a	coloc+object_id_b	coloc+stain_a	coloc+stain_b	coloc+radius_a	coloc+radius_b	coloc+nvoxels_a	coloc+nvoxels_b	coloc+distance	coloc+overlapratio	coloc+count	coloc+volume	coloc+density	participant_id	batch_id	bag_id	participant_label	sex	treatment	age	genotype	antibodies	has_mri	notes	QC_notes
18	R_Midbrain	154431.0	Abeta	241.0	4.680696501624665	27.59348599392019	8.733945397587703	3685728.0	Iba1	72.0	19.60249184218333	27.59348599392019	2.6093114880759942	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.59348599392019	0.0	sub-AS11F4	2	b	AS11F4	F	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		Right side tissue tear in hippocampal-retrohippocampal extension. Also some cortial tearing along that side.
19	L_Pons	17081.0	Abeta	49.0	1.5394510750940416	12.297169439206158	3.984656814093893	1609135.0	Iba1	98.0	10.447530147525503	12.297169439206158	7.969313628187787	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.297169439206158	0.0	sub-AS11F4	2	b	AS11F4	F	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		Right side tissue tear in hippocampal-retrohippocampal extension. Also some cortial tearing along that side.
20	R_Pons	21778.0	Abeta	59.0	1.9140038240917785	12.444890046101373	4.740901669796834	46524.0	Iba1	51.0	16.29197705544933	12.444890046101373	4.09806754507862	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.444890046101373	0.0	sub-AS11F4	2	b	AS11F4	F	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		Right side tissue tear in hippocampal-retrohippocampal extension. Also some cortial tearing along that side.
21	L_Medulla	135576.0	Abeta	253.0	3.7848687226411872	21.17829984396048	11.946190292142326	1504132.0	Iba1	71.0	14.95320575624927	21.17829984396048	3.352488184751404	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.17829984396048	0.0	sub-AS11F4	2	b	AS11F4	F	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		Right side tissue tear in hippocampal-retrohippocampal extension. Also some cortial tearing along that side.
22	R_Medulla	106329.0	Abeta	214.0	3.333640528255968	21.2755746250474	10.058482732967464	1384514.0	Iba1	91.0	15.13543717118213	21.2755746250474	4.277205274299249	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.2755746250474	0.0	sub-AS11F4	2	b	AS11F4	F	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		Right side tissue tear in hippocampal-retrohippocampal extension. Also some cortial tearing along that side.
23	L_Cerebellum	486687.0	Abeta	201.0	4.981333320775863	40.42461974026691	4.972217457862298	2108393.0	Iba1	38.0	15.222926487000665	40.42461974026691	0.9400212109391408	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.42461974026691	0.0	sub-AS11F4	2	b	AS11F4	F	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		Right side tissue tear in hippocampal-retrohippocampal extension. Also some cortial tearing along that side.
24	R_Cerebellum	437888.0	Abeta	218.0	5.698610046958509	40.497718597287225	5.383019279871309	2106097.0	Iba1	23.0	18.41154737450703	40.497718597287225	0.5679332267754134	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.497718597287225	0.0	sub-AS11F4	2	b	AS11F4	F	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		Right side tissue tear in hippocampal-retrohippocampal extension. Also some cortial tearing along that side.
0	Unknown_Label_0	1542889.0	Abeta	418.0	0.0			3398354.0	Iba1	124.0	0.0			Abeta_1863	Iba1_3532	Abeta	Iba1	0.0118518442504525	0.0122833120286375	976.0	1187.8	0.0080541088311312	0.6695215397052389	5.0			sub-AS16M2	4	f	AS16M2	M	Lecanemab	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		
1	L_Isocortex	2405265.0	Abeta	356.0	12.060584194138288	57.80005687937452	6.1591634891113	3879204.0	Iba1	19.0	21.15038139013822	57.80005687937453	0.3287193996997604	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.80005687937453	0.0	sub-AS16M2	4	f	AS16M2	M	Lecanemab	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		
2	R_Isocortex	1788354.0	Abeta	268.0	11.862602423255272	57.29346483898132	4.677671367113029	2136026.0	Iba1	11.0	23.17396247112204	57.29346483898132	0.1919939740232959	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.29346483898132	0.0	sub-AS16M2	4	f	AS16M2	M	Lecanemab	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		
3	L_Olfactory areas	1170539.0	Abeta	174.0	11.153679691916336	21.561776107201982	8.069836136638168	4448921.0	Iba1	15.0	25.42051476823064	21.561776107201982	0.6956755290205318	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.561776107201982	0.0	sub-AS16M2	4	f	AS16M2	M	Lecanemab	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		
4	R_Olfactory areas	1714382.0	Abeta	166.0	10.702364480792449	21.61034038175096	7.681507883151167	1477798.0	Iba1	9.0	26.91299098448061	21.61034038175096	0.4164672948696416	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.61034038175096	0.0	sub-AS16M2	4	f	AS16M2	M	Lecanemab	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		
5	L_Hippocampal formation	1097514.0	Abeta	137.0	9.93159100976446	19.777277077696592	6.9271416617052335	7504317.0	Iba1	10.0	24.049188221019588	19.777277077696592	0.5056307782266594	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.777277077696592	0.0	sub-AS16M2	4	f	AS16M2	M	Lecanemab	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		
6	R_Hippocampal formation	1034850.0	Abeta	135.0	10.38517065440068	19.7083348526506	6.849893763695803	5790058.0	Iba1	9.0	25.328630512929536	19.7083348526506	0.4566595842463868	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.7083348526506	0.0	sub-AS16M2	4	f	AS16M2	M	Lecanemab	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		
7	L_Cortical subplate	545304.0	Abeta	38.0	11.251054950150706	4.107014041759211	9.252464104973686	0.0	0	0.0	25.552469278924185	4.107014041759211	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.107014041759211	0.0	sub-AS16M2	4	f	AS16M2	M	Lecanemab	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		
8	R_Cortical subplate	170370.0	Abeta	44.0	9.913609195402298	4.142246946824152	10.622254193158298	221.0	Iba1	1.0	25.68942528735632	4.142246946824152	0.2414148680263249	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.142246946824152	0.0	sub-AS16M2	4	f	AS16M2	M	Lecanemab	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		
9	L_Striatum	526976.0	Abeta	271.0	7.014322058715865	20.81064866084454	13.022179385974136	4911657.0	Iba1	7.0	30.73786514386119	20.81064866084454	0.3363662572022839	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.81064866084454	0.0	sub-AS16M2	4	f	AS16M2	M	Lecanemab	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		
10	R_Striatum	315399.0	Abeta	201.0	5.788378183543667	20.870639823522684	9.6307540976036	6887122.0	Iba1	2.0	30.790157591685144	20.870639823522684	0.0958283989811303	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.870639823522684	0.0	sub-AS16M2	4	f	AS16M2	M	Lecanemab	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		
11	L_Pallidum	91344.0	Abeta	34.0	4.884509051993222	4.270989886412801	7.960683800297302	553.0	Iba1	2.0	30.70333541425132	4.270989886412801	0.4682755176645471	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.270989886412801	0.0	sub-AS16M2	4	f	AS16M2	M	Lecanemab	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		
12	R_Pallidum	74990.0	Abeta	49.0	5.280721582264725	4.381259356859292	11.183998939319965	984.0	Iba1	3.0	29.632253857856984	4.381259356859292	0.6847346289379571	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.381259356859292	0.0	sub-AS16M2	4	f	AS16M2	M	Lecanemab	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		
13	L_Thalamus	71166.0	Abeta	118.0	4.649502406395301	9.33881477169973	12.635436389378476	0.0	0	0.0	32.825271229300924	9.33881477169973	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.33881477169973	0.0	sub-AS16M2	4	f	AS16M2	M	Lecanemab	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		
14	R_Thalamus	73846.0	Abeta	100.0	4.514847503970727	9.472699810946503	10.55665248511745	0.0	0	0.0	31.898831902531214	9.472699810946503	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.472699810946503	0.0	sub-AS16M2	4	f	AS16M2	M	Lecanemab	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		
15	L_Hypothalamus	86557.0	Abeta	65.0	4.578781797472474	7.022584547916956	9.255851539627294	3453773.0	Iba1	3.0	25.56294407983945	7.022584547916956	0.4271931479827981	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.022584547916956	0.0	sub-AS16M2	4	f	AS16M2	M	Lecanemab	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		
16	R_Hypothalamus	76566.0	Abeta	66.0	4.672774304807071	7.067911204162663	9.337978094734572	214.0	Iba1	1.0	24.577710713515845	7.067911204162663	0.1414845165868874	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.067911204162663	0.0	sub-AS16M2	4	f	AS16M2	M	Lecanemab	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		
17	L_Midbrain	890184.0	Abeta	130.0	6.186872455902306	16.843233102396688	7.718233145007166	5167651.0	Iba1	5.0	28.98462234283129	16.843233102396688	0.2968551209618141	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.843233102396688	0.0	sub-AS16M2	4	f	AS16M2	M	Lecanemab	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		
18	R_Midbrain	54945.0	Abeta	123.0	5.786179241091265	17.14490294900678	7.174143847056626	2678.0	Iba1	10.0	27.4419821380965	17.14490294900678	0.5832637274029777	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.14490294900678	0.0	sub-AS16M2	4	f	AS16M2	M	Lecanemab	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		
19	L_Pons	36155.0	Abeta	64.0	2.830686513665555	7.65106339502131	8.364850308474244	2817022.0	Iba1	1.0	39.841862896400656	7.65106339502131	0.13070078606991	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.65106339502131	0.0	sub-AS16M2	4	f	AS16M2	M	Lecanemab	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		
20	R_Pons	34657.0	Abeta	51.0	2.478223572951644	7.770474375971137	6.563305859126024	472.0	Iba1	1.0	38.188916938310335	7.770474375971137	0.1286922717475691	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.770474375971137	0.0	sub-AS16M2	4	f	AS16M2	M	Lecanemab	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		
21	L_Medulla	186354.0	Abeta	111.0	3.228000479916815	14.286085987223911	7.76979783680902	1908646.0	Iba1	5.0	26.62585151907003	14.28608598722391	0.3499908935499559	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.286085987223911	0.0	sub-AS16M2	4	f	AS16M2	M	Lecanemab	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		
22	R_Medulla	104102.0	Abeta	115.0	3.92996481831548	14.507577168794326	7.926892179306412	711121.0	Iba1	8.0	26.11143929846671	14.507577168794326	0.5514359776908808	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.507577168794326	0.0	sub-AS16M2	4	f	AS16M2	M	Lecanemab	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		
23	L_Cerebellum	999654.0	Abeta	89.0	8.732138465322183	24.779587804376284	3.591665878488981	3375194.0	Iba1	5.0	26.67869220363994	24.77958780437628	0.2017789819375832	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.77958780437628	0.0	sub-AS16M2	4	f	AS16M2	M	Lecanemab	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		
24	R_Cerebellum	157842.0	Abeta	100.0	8.52330253569726	25.168292448903543	3.9732532591561056	1783233.0	Iba1	9.0	26.89977526049352	25.168292448903543	0.3575927933240495	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.168292448903543	0.0	sub-AS16M2	4	f	AS16M2	M	Lecanemab	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		
0	Unknown_Label_0	1775971.0	Abeta	433.0	0.0			13094311.0	Iba1	112.0	0.0			Abeta_20	Iba1_4160	Abeta	Iba1	0.009488759908306	0.0092895146329319	512.2142857142857	496.2857142857143	0.0064699183606676	0.6597022852130039	14.0			sub-AS16M3	4	g	AS16M3	M	Lecanemab	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		Bubble in left lateral ventricle.
1	L_Isocortex	1848946.0	Abeta	517.0	10.46777125910644	59.08082059051901	8.750724767065364	4914336.0	Iba1	107.0	20.03693830185029	59.08082059051901	1.811078433415849	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59.08082059051901	0.0	sub-AS16M3	4	g	AS16M3	M	Lecanemab	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		Bubble in left lateral ventricle.
2	R_Isocortex	1919858.0	Abeta	479.0	11.044244681025576	58.04954393686141	8.251572148800904	2348659.0	Iba1	123.0	20.278676530896803	58.04954393686141	2.118879695829877	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58.04954393686141	0.0	sub-AS16M3	4	g	AS16M3	M	Lecanemab	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		Bubble in left lateral ventricle.
3	L_Olfactory areas	673168.0	Abeta	204.0	9.365833011281032	20.69752246836575	9.85625213412838	2998248.0	Iba1	32.0	23.110105081065164	20.697522468365754	1.5460787661377846	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.697522468365754	0.0	sub-AS16M3	4	g	AS16M3	M	Lecanemab	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		Bubble in left lateral ventricle.
4	R_Olfactory areas	491985.0	Abeta	178.0	8.914666975682806	21.36523363138026	8.331291998537376	1893314.0	Iba1	63.0	23.824021250802254	21.36523363138026	2.9487157073474983	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.36523363138026	0.0	sub-AS16M3	4	g	AS16M3	M	Lecanemab	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		Bubble in left lateral ventricle.
5	L_Hippocampal formation	1545699.0	Abeta	139.0	11.906944523524835	20.0690436212614	6.9260898836625	3531767.0	Iba1	26.0	21.902104803659206	20.0690436212614	1.2955276041383093	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0690436212614	0.0	sub-AS16M3	4	g	AS16M3	M	Lecanemab	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		Bubble in left lateral ventricle.
6	R_Hippocampal formation	1582770.0	Abeta	135.0	11.644044492067858	20.084089023964808	6.72173877734334	275437.0	Iba1	12.0	25.24817698208749	20.084089023964808	0.597487891319408	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.084089023964808	0.0	sub-AS16M3	4	g	AS16M3	M	Lecanemab	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		Bubble in left lateral ventricle.
7	L_Cortical subplate	90462.0	Abeta	71.0	10.207272727272729	4.189858980695694	16.945677724984193	1289032.0	Iba1	3.0	23.40681818181818	4.189858980695694	0.7160145517598956	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.189858980695694	0.0	sub-AS16M3	4	g	AS16M3	M	Lecanemab	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		Bubble in left lateral ventricle.
8	R_Cortical subplate	357829.0	Abeta	58.0	9.59423704240667	4.203571246450698	13.797791591845272	4403.0	Iba1	13.0	21.84314969191736	4.203571246450698	3.092608460241182	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.203571246450698	0.0	sub-AS16M3	4	g	AS16M3	M	Lecanemab	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		Bubble in left lateral ventricle.
9	L_Striatum	460384.0	Abeta	220.0	5.967058866854481	20.686095580236582	10.635163080759773	2998014.0	Iba1	12.0	28.55121618884532	20.686095580236582	0.5800998044050785	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.686095580236582	0.0	sub-AS16M3	4	g	AS16M3	M	Lecanemab	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		Bubble in left lateral ventricle.
10	R_Striatum	256231.0	Abeta	224.0	5.885077719261416	20.86568817200004	10.73532768981896	1529956.0	Iba1	18.0	27.0883891165652	20.86568817200004	0.8626602607890236	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.86568817200004	0.0	sub-AS16M3	4	g	AS16M3	M	Lecanemab	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		Bubble in left lateral ventricle.
11	L_Pallidum	39009.0	Abeta	48.0	5.068252371999475	4.355739306704146	11.019943256503137	1995.0	Iba1	5.0	22.59179747278213	4.355739306704146	1.147910755885743	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.355739306704146	0.0	sub-AS16M3	4	g	AS16M3	M	Lecanemab	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		Bubble in left lateral ventricle.
12	R_Pallidum	75755.0	Abeta	35.0	4.681127146589011	4.447154411737507	7.870201202733924	5916.0	Iba1	14.0	19.62177208684853	4.447154411737507	3.1480804810935696	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.447154411737507	0.0	sub-AS16M3	4	g	AS16M3	M	Lecanemab	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		Bubble in left lateral ventricle.
13	L_Thalamus	101199.0	Abeta	138.0	4.980151839437871	9.432134358087952	14.630834841921702	4526179.0	Iba1	10.0	26.48800629972136	9.432134358087952	1.0602054233276597	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.432134358087952	0.0	sub-AS16M3	4	g	AS16M3	M	Lecanemab	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		Bubble in left lateral ventricle.
14	R_Thalamus	65242.0	Abeta	119.0	4.013357908714351	9.609441572225574	12.383654045407685	4849.0	Iba1	14.0	24.36010860732901	9.609441572225574	1.4569004759303157	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.609441572225574	0.0	sub-AS16M3	4	g	AS16M3	M	Lecanemab	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		Bubble in left lateral ventricle.
15	L_Hypothalamus	87758.0	Abeta	82.0	5.5744925630700966	6.952690082193532	11.793996141149655	1823793.0	Iba1	12.0	24.42200126003232	6.952690082193532	1.7259506548023889	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.952690082193532	0.0	sub-AS16M3	4	g	AS16M3	M	Lecanemab	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		Bubble in left lateral ventricle.
16	R_Hypothalamus	104799.0	Abeta	75.0	5.276451708606413	7.061245519420648	10.62135565088714	8213.0	Iba1	16.0	20.361383067669983	7.061245519420647	2.26588920552259	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.061245519420647	0.0	sub-AS16M3	4	g	AS16M3	M	Lecanemab	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		Bubble in left lateral ventricle.
17	L_Midbrain	793978.0	Abeta	151.0	6.460705328805735	17.162043281200535	8.798486143279153	4409296.0	Iba1	14.0	23.2467763055685	17.162043281200535	0.8157536821583321	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.162043281200535	0.0	sub-AS16M3	4	g	AS16M3	M	Lecanemab	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		Bubble in left lateral ventricle.
18	R_Midbrain	81564.0	Abeta	154.0	5.864021146683269	17.435717251894157	8.832444216384042	7765.0	Iba1	19.0	24.774934189686626	17.435717251894157	1.0897171435798492	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.435717251894157	0.0	sub-AS16M3	4	g	AS16M3	M	Lecanemab	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		Bubble in left lateral ventricle.
19	L_Pons	47123.0	Abeta	82.0	2.9437610706553827	7.741335811241752	10.592487136512265	2297387.0	Iba1	7.0	29.9766532178705	7.741335811241753	0.9042367067754372	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.741335811241753	0.0	sub-AS16M3	4	g	AS16M3	M	Lecanemab	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		Bubble in left lateral ventricle.
20	R_Pons	37529.0	Abeta	83.0	2.660893719806764	7.884552809127351	10.526912814118916	6491.0	Iba1	15.0	25.06524154589372	7.884552809127351	1.9024541230335388	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.884552809127351	0.0	sub-AS16M3	4	g	AS16M3	M	Lecanemab	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		Bubble in left lateral ventricle.
21	L_Medulla	122183.0	Abeta	151.0	4.02619898547383	13.215577017656162	11.425910484140214	1437575.0	Iba1	26.0	26.3099060410422	13.215577017656162	1.9673753151499704	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.215577017656162	0.0	sub-AS16M3	4	g	AS16M3	M	Lecanemab	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		Bubble in left lateral ventricle.
22	R_Medulla	176997.0	Abeta	147.0	4.172298050139276	13.674176127906856	10.75019062391598	687049.0	Iba1	19.0	24.83876044568245	13.674176127906856	1.3894804207782558	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.674176127906856	0.0	sub-AS16M3	4	g	AS16M3	M	Lecanemab	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		Bubble in left lateral ventricle.
23	L_Cerebellum	736693.0	Abeta	110.0	9.125870376244205	25.21799941226544	4.361963778399431	1045785.0	Iba1	9.0	31.092822511214827	25.217999412265435	0.3568879455054081	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.217999412265435	0.0	sub-AS16M3	4	g	AS16M3	M	Lecanemab	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		Bubble in left lateral ventricle.
24	R_Cerebellum	511162.0	Abeta	121.0	8.758180813901411	25.514717607352885	4.742360933092591	1545715.0	Iba1	12.0	31.03870211686024	25.51471760735289	0.4703167867529842	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.514717607352885	0.0	sub-AS16M3	4	g	AS16M3	M	Lecanemab	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		Bubble in left lateral ventricle.
0	Unknown_Label_0	2450695.0	Abeta	454.0	0.0			6925079.0	Iba1	100.0	0.0			Abeta_2802	Iba1_4829	Abeta	Iba1	0.0076379637844585	0.0082147715041612	234.0	290.5	0.0046247642517826	0.7046268078047649	2.0			sub-AS16M4	4	h	AS16M4	M	Lecanemab	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		Right posterior cortical tissue damage.
1	L_Isocortex	1823792.0	Abeta	622.0	10.608740000384907	59.37449161543868	10.475879170951355	4438119.0	Iba1	20.0	22.31743124562968	59.374491615438686	0.3368449894196577	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59.37449161543868	0.0	sub-AS16M4	4	h	AS16M4	M	Lecanemab	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		Right posterior cortical tissue damage.
2	R_Isocortex	1727683.0	Abeta	601.0	9.255340823673697	57.76749024820639	10.403775504487324	1698776.0	Iba1	22.0	23.02109295670636	57.76749024820639	0.3808370400977057	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.76749024820639	0.0	sub-AS16M4	4	h	AS16M4	M	Lecanemab	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 CD31 goat	Y		Right posterior cortical tissue damage.
